lambda_2,lambda_N,spectral_gap,spectral_radius,avg_degree,degree_variance,max_degree,min_degree,degree_assortativity,avg_path_length,diameter,radius,avg_clustering,transitivity,max_betweenness,max_closeness,max_eigenvector,density,efficiency,modularity,num_nodes,num_edges,r_final
10.692863562876447,89.65899967008016,0.5363530833770511,0.11926146401614082,52.78666666666667,301.86115555555557,88.0,17.0,0.2891909692057733,1.8175391498881432,4.0,0.40625,0.7235606864585464,0.6718878342110927,0.026723724179291537,0.7028301886792453,0.13580187330938623,0.3542729306487696,0.3542729306487696,0.0,150.0,3959.0,0.9045069889238269
10.286222726882515,88.38945591104815,2.853304507743907,0.11637386632670516,53.986666666666665,280.3864888888889,87.0,18.0,0.2862646315687842,1.8042058165548098,4.0,0.40625,0.7237232950062453,0.6758443278488105,0.02225437141803692,0.7028301886792453,0.1366957194961801,0.3623266219239374,0.3623266219239374,0.0,150.0,4049.0,0.9072900337233325
10.018357038967848,88.61942659558603,0.8047376333219098,0.11304921983626154,52.28,271.3616,87.0,19.0,0.3119968365813297,1.8307829977628636,4.0,0.40625,0.7292778084952173,0.6809110246995542,0.026077343490650686,0.6995305164319249,0.13827591571643613,0.3508724832214765,0.3508724832214765,0.0,150.0,3921.0,0.8970519721406633
10.747467980966643,87.47365250905358,0.8120535786102963,0.12286520195157363,52.413333333333334,213.24248888888891,86.0,21.0,0.2675872132346056,1.821744966442953,4.0,0.40625,0.723997265660318,0.6748586651016282,0.024221999692453512,0.7028301886792453,0.14346628138324735,0.3517673378076063,0.3517673378076063,0.0,150.0,3931.0,0.8942581283324292
11.036992128243368,85.4970897089655,1.4905876278623644,0.12909202132860428,52.86666666666667,213.42222222222225,84.0,18.0,0.23535241109739577,1.8042058165548098,4.0,0.40625,0.7218166668281595,0.6717781447094172,0.02308010527214197,0.6930232558139535,0.13748034605037168,0.3548098434004474,0.3548098434004474,0.0,150.0,3965.0,0.8825940186291705
9.492446664693418,85.57920195276924,3.806293743243124,0.11092001851024802,52.93333333333333,208.71555555555557,84.0,24.0,0.22800518574405035,1.8167337807606263,4.0,0.40625,0.7441143275027584,0.6883680672950786,0.02672407100222726,0.6962616822429907,0.136442269447495,0.3552572706935123,0.3552572706935123,0.0,150.0,3970.0,0.8759440877094512
10.900322652584778,85.00175443746471,1.7253416476468129,0.1282364431737004,53.81333333333333,296.0718222222222,83.0,18.0,0.30842245107666855,1.8047427293064877,4.0,0.40625,0.7260323030086756,0.6751657036029911,0.025787274118769514,0.6930232558139535,0.13357046837551176,0.3611633109619687,0.3611633109619687,0.0,150.0,4036.0,0.9131257161405572
10.952282621186415,88.8288605242404,1.1252699731264446,0.12329644393217967,54.653333333333336,295.35982222222225,87.0,17.0,0.30237231957046945,1.7950782997762864,4.0,0.40625,0.7331398100376838,0.6816508796787799,0.019828557934459156,0.7061611374407583,0.13299545155503856,0.3668008948545861,0.3668008948545861,0.0,150.0,4099.0,0.8826319300928536
10.748084770209317,88.54968017476514,3.3875985000958764,0.12137914839439819,54.48,263.86293333333333,87.0,23.0,0.2660141724380601,1.7902460850111857,4.0,0.40625,0.7266191823486916,0.6777377270686378,0.022924788206002054,0.7061611374407583,0.1365021366002523,0.36563758389261747,0.36563758389261747,0.0,150.0,4086.0,0.8851717251557651
9.493667791057431,84.75000996465758,1.6293471551858154,0.1120196657795849,52.626666666666665,289.3006222222223,83.0,22.0,0.333470004713169,1.8231767337807607,4.0,0.40625,0.7426827953205233,0.6864521794667092,0.025097567405832837,0.6930232558139535,0.13630759568202638,0.35319910514541386,0.35319910514541386,0.0,150.0,3947.0,0.8698243096660871
11.176540969333967,89.5723513532239,1.8635659559690705,0.12477668388161277,54.44,243.12639999999993,88.0,19.0,0.2342275731095569,1.7938255033557047,4.0,0.40625,0.7337581530653242,0.6822357568836442,0.02395839542108006,0.7095238095238096,0.13668973837014353,0.3653691275167785,0.3653691275167785,0.0,150.0,4083.0,0.8957442357142696
9.447264822095306,91.34995661627947,3.7100464073986217,0.10341838323776181,54.21333333333333,288.43448888888884,90.0,20.0,0.31568002428023856,1.7991946308724833,4.0,0.40625,0.7348981219230978,0.6872704812645485,0.02310655555842978,0.7163461538461539,0.13752563713249916,0.36384787472035796,0.36384787472035796,0.0,150.0,4066.0,0.8893808070697172
10.931395855824647,90.41264392534214,1.4177129146502239,0.12090560989291721,52.92,257.07360000000006,89.0,20.0,0.2604018017003324,1.8137807606263983,4.0,0.390625,0.7211427734627976,0.6709400002662513,0.0231211749666416,0.7129186602870813,0.14212617733317662,0.35516778523489934,0.35516778523489934,0.0,150.0,3969.0,0.8838970976047034
10.681454407765912,86.97570305654246,2.418016939454972,0.12280963570736478,54.666666666666664,265.32888888888886,85.0,20.0,0.28103457043309993,1.7971364653243849,4.0,0.40625,0.7318689585444618,0.6822654657758624,0.020370929643210564,0.6995305164319249,0.13421831319072078,0.3668903803131991,0.3668903803131991,0.0,150.0,4100.0,0.8892525502252597
